idTransaccion,cuentaOrigen,cliente,tipo,monto,fecha,hora,estado
TX-001881,001-823566,Maria Soto,Transferencia,1994.34,2026-12-03,15:54:25,Anulada
TX-001882,007-542875,Pedro Castillo,Retiro,6040.74,2026-08-05,07:03:51,Rechazada
TX-001883,005-224811,Pedro Castillo,Deposito,8876.26,2026-08-28,11:24:15,Aprobada
TX-001884,001-177335,Fernando Diaz,Deposito,14249.29,2026-12-20,16:05:56,Observada
TX-001885,008-876677,Miguel Castro,PagoServicio,4346.47,2026-07-05,06:57:02,Rechazada
TX-001886,003-858862,Rosa Herrera,Transferencia,2292.32,2026-01-04,00:32:59,Anulada
TX-001887,006-806642,Camila Ruiz,PagoServicio,5696.82,2026-06-20,07:55:39,Rechazada
TX-001888,009-857630,Diego Flores,Deposito,14172.07,2026-02-07,15:09:37,Rechazada
TX-001889,005-617255,Pedro Castillo,Transferencia,8466.33,2026-12-15,11:27:26,Anulada
TX-001890,009-985066,Elena Vargas,PagoServicio,4286.01,2026-05-30,03:46:15,Pendiente
TX-001891,003-250152,Ana Torres,Retiro,6463.76,2026-04-19,01:32:09,Anulada
TX-001892,006-204298,Pedro Castillo,Deposito,2492.23,2026-04-22,18:53:33,Pendiente
TX-001893,008-560237,Carlos Perez,Retiro,4334.30,2026-12-23,09:31:09,Pendiente
TX-001894,002-342928,Camila Ruiz,Deposito,2123.64,2026-03-22,07:55:03,Anulada
TX-001895,009-891533,Maria Soto,Transferencia,8979.89,2026-01-16,10:27:02,Anulada
TX-001896,009-937803,Carlos Perez,Transferencia,7330.60,2026-11-16,09:18:24,Aprobada
TX-001897,006-313008,Lucia Vega,PagoServicio,10984.02,2026-07-22,07:04:58,Rechazada
TX-001898,008-409268,Elena Vargas,Transferencia,10746.60,2026-12-23,23:24:45,Aprobada
TX-001899,008-553263,Jorge Medina,Deposito,1312.09,2026-02-23,03:14:11,Pendiente
TX-001900,002-470903,Rosa Herrera,Transferencia,11166.72,2026-03-28,09:18:27,Aprobada
TX-001901,006-264340,Valeria Leon,Deposito,4148.86,2026-09-02,21:50:28,Anulada
TX-001902,002-841143,Fernando Diaz,Deposito,13385.16,2026-01-15,21:30:42,Observada
TX-001903,002-839354,Rosa Herrera,Deposito,2864.08,2026-08-05,18:31:26,Aprobada
TX-001904,001-357859,Maria Soto,PagoServicio,13083.00,2026-03-27,12:30:06,Rechazada
TX-001905,005-592951,Maria Soto,PagoServicio,12209.89,2026-10-12,21:16:52,Observada
TX-001906,005-238193,Carlos Perez,Transferencia,14262.98,2026-11-29,21:16:49,Rechazada
TX-001907,001-555416,Luis Ramos,PagoServicio,8370.48,2026-03-22,23:47:55,Rechazada
TX-001908,001-538471,Fernando Diaz,Deposito,9204.54,2026-09-03,01:35:31,Anulada
TX-001909,004-768692,Pedro Castillo,PagoServicio,7961.61,2026-03-11,22:19:16,Pendiente
TX-001910,004-406305,Camila Ruiz,PagoServicio,7358.43,2026-09-02,16:16:54,Observada
TX-001911,006-669810,Jorge Medina,Deposito,1457.03,2026-02-13,15:20:24,Pendiente
TX-001912,007-568894,Pedro Castillo,Retiro,9939.65,2026-02-14,23:30:46,Rechazada
TX-001913,008-434397,Camila Ruiz,Transferencia,5220.20,2026-06-04,14:27:40,Rechazada
TX-001914,008-980930,Rosa Herrera,PagoServicio,9019.87,2026-09-24,21:22:21,Rechazada
TX-001915,001-405062,Lucia Vega,Retiro,13348.26,2026-11-01,00:29:05,Observada
TX-001916,001-689569,Rosa Herrera,Deposito,3931.46,2026-05-04,08:25:03,Observada
TX-001917,007-948330,Jorge Medina,PagoServicio,5986.21,2026-12-21,07:53:34,Aprobada
TX-001918,005-609089,Fernando Diaz,Retiro,5104.22,2026-11-14,21:12:07,Aprobada
TX-001919,005-569380,Sofia Rojas,Retiro,8591.86,2026-03-06,16:13:12,Anulada
TX-001920,004-917419,Camila Ruiz,Transferencia,14218.69,2026-08-27,04:24:26,Anulada
TX-001921,006-235492,Diego Flores,Transferencia,14254.68,2026-01-09,04:49:52,Observada
TX-001922,002-918343,Fernando Diaz,Deposito,13684.31,2026-10-25,19:29:09,Anulada
TX-001923,002-786745,Ana Torres,Retiro,5437.85,2026-03-19,01:35:35,Rechazada
TX-001924,009-514739,Miguel Castro,Retiro,4359.91,2026-03-04,16:23:45,Pendiente
TX-001925,006-533476,Carlos Perez,Retiro,14100.81,2026-01-15,00:14:35,Aprobada
TX-001926,009-207500,Valeria Leon,PagoServicio,11872.24,2026-01-17,10:07:34,Rechazada
TX-001927,005-416110,Ana Torres,Retiro,9477.02,2026-09-25,05:16:39,Rechazada
TX-001928,001-385693,Fernando Diaz,Transferencia,12196.81,2026-05-27,17:52:48,Observada
TX-001929,003-958045,Fernando Diaz,Deposito,12931.14,2026-01-30,17:17:02,Aprobada
TX-001930,009-857190,Fernando Diaz,PagoServicio,312.11,2026-10-16,10:01:05,Anulada
TX-001931,003-200198,Fernando Diaz,PagoServicio,2922.32,2026-08-24,05:27:16,Pendiente
TX-001932,006-545804,Valeria Leon,Transferencia,4539.29,2026-06-28,05:18:38,Rechazada
TX-001933,002-377107,Camila Ruiz,PagoServicio,5654.95,2026-06-16,19:33:08,Aprobada
TX-001934,004-526068,Valeria Leon,Deposito,7255.41,2026-12-19,12:03:28,Anulada
TX-001935,009-356496,Sofia Rojas,Transferencia,14897.38,2026-10-10,13:19:37,Observada
TX-001936,006-899749,Valeria Leon,Transferencia,6789.53,2026-08-13,10:13:37,Aprobada
TX-001937,007-908667,Carlos Perez,PagoServicio,5553.63,2026-08-07,16:58:08,Aprobada
TX-001938,005-448583,Maria Soto,Transferencia,1439.88,2026-03-07,17:34:39,Rechazada
TX-001939,008-722234,Carlos Perez,Transferencia,2128.55,2026-08-28,10:05:20,Observada
TX-001940,009-858154,Miguel Castro,Retiro,893.41,2026-07-11,14:59:12,Pendiente
TX-001941,007-426584,Fernando Diaz,Deposito,12516.51,2026-01-15,04:17:42,Pendiente
TX-001942,007-105842,Lucia Vega,Retiro,11328.02,2026-11-05,15:06:05,Observada
TX-001943,009-624094,Pedro Castillo,Retiro,4834.35,2026-10-03,07:07:48,Observada
TX-001944,009-681757,Miguel Castro,Transferencia,13819.24,2026-06-15,07:49:49,Aprobada
TX-001945,007-233465,Rosa Herrera,Transferencia,2439.78,2026-10-18,13:15:06,Aprobada
TX-001946,003-306954,Jorge Medina,Transferencia,595.54,2026-06-14,17:39:53,Observada
TX-001947,003-756581,Rosa Herrera,PagoServicio,2106.58,2026-12-06,12:16:29,Anulada
TX-001948,007-518807,Ana Torres,Deposito,1772.57,2026-04-25,06:21:47,Pendiente
TX-001949,009-438046,Diego Flores,Deposito,8461.52,2026-03-06,10:43:32,Rechazada
TX-001950,005-648668,Camila Ruiz,Retiro,12044.18,2026-10-05,11:23:16,Pendiente
TX-001951,009-733882,Lucia Vega,PagoServicio,6948.57,2026-12-30,14:02:23,Pendiente
TX-001952,003-272216,Valeria Leon,PagoServicio,157.22,2026-06-11,16:13:28,Rechazada
TX-001953,003-593348,Luis Ramos,Transferencia,4684.49,2026-03-14,21:15:08,Rechazada
TX-001954,002-663852,Jorge Medina,Deposito,1429.77,2026-08-31,17:10:06,Observada
TX-001955,003-170015,Pedro Castillo,Retiro,5180.91,2026-01-06,11:41:46,Rechazada
TX-001956,005-397992,Miguel Castro,PagoServicio,8771.18,2026-04-29,17:47:58,Pendiente
TX-001957,007-367124,Valeria Leon,Retiro,1171.37,2026-03-01,04:40:27,Aprobada
TX-001958,004-393586,Maria Soto,Deposito,8459.26,2026-02-19,04:58:03,Anulada
TX-001959,007-446198,Diego Flores,Deposito,14500.22,2026-10-14,07:48:45,Anulada
TX-001960,008-319473,Maria Soto,Transferencia,11752.64,2026-03-26,01:23:57,Aprobada
TX-001961,003-250295,Maria Soto,PagoServicio,13120.47,2026-05-06,13:43:38,Aprobada
TX-001962,001-243628,Valeria Leon,PagoServicio,6386.83,2026-07-03,04:27:39,Pendiente
TX-001963,005-624681,Rosa Herrera,Transferencia,3619.19,2026-06-02,17:19:28,Observada
TX-001964,007-840551,Jorge Medina,Deposito,4683.31,2026-07-22,17:15:33,Pendiente
TX-001965,009-181998,Elena Vargas,Retiro,14330.85,2026-09-04,03:09:48,Pendiente
TX-001966,003-980673,Sofia Rojas,PagoServicio,7356.50,2026-11-03,09:41:14,Pendiente
TX-001967,002-685005,Elena Vargas,PagoServicio,9784.86,2026-03-11,03:11:45,Aprobada
TX-001968,006-996922,Jorge Medina,Deposito,10930.09,2026-03-25,00:34:25,Anulada
TX-001969,009-300261,Sofia Rojas,Deposito,2693.29,2026-10-18,08:24:09,Aprobada
TX-001970,004-563555,Pedro Castillo,Retiro,94.16,2026-05-01,13:03:03,Pendiente
TX-001971,002-486785,Elena Vargas,Deposito,7546.87,2026-01-06,01:07:03,Anulada
TX-001972,005-135156,Camila Ruiz,Deposito,9628.69,2026-06-04,16:22:09,Aprobada
TX-001973,005-387492,Camila Ruiz,Transferencia,14567.40,2026-11-16,17:57:06,Aprobada
TX-001974,008-737058,Camila Ruiz,PagoServicio,7359.60,2026-07-03,20:51:32,Anulada
TX-001975,002-140048,Pedro Castillo,Transferencia,9197.68,2026-10-05,00:32:07,Rechazada
TX-001976,003-992278,Maria Soto,Transferencia,6299.39,2026-11-25,11:27:23,Aprobada
TX-001977,001-564915,Camila Ruiz,Transferencia,4720.41,2026-11-30,04:07:01,Anulada
TX-001978,005-993990,Carlos Perez,Transferencia,4996.65,2026-09-18,23:24:33,Pendiente
TX-001979,003-715354,Fernando Diaz,Deposito,7749.94,2026-09-16,01:32:43,Observada
TX-001980,007-978409,Camila Ruiz,Transferencia,983.67,2026-11-17,10:00:01,Anulada
TX-001981,003-864366,Lucia Vega,Transferencia,2597.05,2026-01-18,06:50:55,Pendiente
TX-001982,004-822171,Valeria Leon,PagoServicio,2602.79,2026-10-18,00:56:43,Aprobada
TX-001983,005-387061,Valeria Leon,Deposito,1774.54,2026-07-01,01:47:10,Anulada
TX-001984,002-693692,Elena Vargas,PagoServicio,1331.55,2026-12-23,12:29:00,Aprobada
TX-001985,003-864989,Luis Ramos,Retiro,4769.34,2026-09-01,08:34:03,Aprobada
TX-001986,003-927050,Ana Torres,Retiro,9572.80,2026-06-28,18:45:52,Aprobada
TX-001987,004-422733,Miguel Castro,Retiro,11213.65,2026-10-14,15:41:17,Rechazada
TX-001988,005-155926,Sofia Rojas,Deposito,2678.28,2026-02-24,12:51:57,Anulada
TX-001989,006-534092,Carlos Perez,Retiro,4099.26,2026-03-19,08:54:29,Rechazada
TX-001990,005-371952,Fernando Diaz,PagoServicio,3975.53,2026-07-10,06:03:55,Pendiente
TX-001991,006-465805,Rosa Herrera,PagoServicio,12444.21,2026-09-24,19:40:32,Rechazada
TX-001992,001-975271,Diego Flores,PagoServicio,2344.01,2026-08-09,20:46:24,Rechazada
TX-001993,007-463773,Camila Ruiz,Deposito,3119.63,2026-09-29,17:14:46,Anulada
TX-001994,009-970168,Fernando Diaz,Deposito,1370.45,2026-10-28,08:41:39,Rechazada
TX-001995,005-328856,Jorge Medina,Deposito,481.41,2026-02-14,18:39:25,Anulada
TX-001996,003-598293,Maria Soto,PagoServicio,8806.44,2026-05-25,13:55:36,Anulada
TX-001997,007-790282,Diego Flores,Transferencia,4842.36,2026-02-10,15:03:48,Pendiente
TX-001998,001-266461,Sofia Rojas,PagoServicio,5027.34,2026-09-09,14:41:29,Aprobada
TX-001999,003-475394,Lucia Vega,Retiro,7007.95,2026-03-14,07:08:37,Aprobada
TX-002000,008-948530,Diego Flores,PagoServicio,8907.69,2026-09-27,17:11:40,Observada
TX-002001,007-596576,Miguel Castro,Retiro,3796.10,2026-05-25,22:36:49,Anulada
TX-002002,006-605998,Camila Ruiz,PagoServicio,4509.60,2026-12-27,18:48:36,Rechazada
TX-002003,009-213094,Sofia Rojas,PagoServicio,11613.35,2026-08-13,06:34:41,Observada
TX-002004,001-271993,Valeria Leon,Retiro,13836.08,2026-12-11,07:39:59,Anulada
TX-002005,009-308102,Diego Flores,Retiro,1957.06,2026-05-10,09:09:22,Aprobada
TX-002006,002-424296,Rosa Herrera,Retiro,12024.33,2026-06-28,03:31:11,Observada
TX-002007,003-582961,Ana Torres,Retiro,3014.09,2026-03-08,19:47:38,Pendiente
TX-002008,005-184279,Maria Soto,Retiro,12867.86,2026-06-19,12:55:49,Aprobada
TX-002009,004-261625,Camila Ruiz,Deposito,84.12,2026-03-03,21:03:41,Pendiente
TX-002010,002-593670,Valeria Leon,PagoServicio,10484.71,2026-12-21,12:13:14,Observada
TX-002011,007-971730,Jorge Medina,Retiro,11448.21,2026-02-07,05:09:08,Observada
TX-002012,003-433821,Rosa Herrera,Retiro,6004.25,2026-05-08,00:54:11,Pendiente
TX-002013,007-725935,Sofia Rojas,Transferencia,5209.54,2026-09-18,03:42:11,Anulada
TX-002014,001-332463,Elena Vargas,Retiro,11519.98,2026-05-24,08:33:53,Pendiente
TX-002015,006-625814,Miguel Castro,Transferencia,9162.39,2026-10-19,22:12:25,Observada
TX-002016,002-776936,Carlos Perez,Retiro,7504.25,2026-01-18,04:25:13,Rechazada
TX-002017,005-556550,Luis Ramos,Deposito,5767.16,2026-03-11,20:33:45,Observada
TX-002018,003-398806,Lucia Vega,PagoServicio,10132.34,2026-07-06,16:00:06,Aprobada
TX-002019,005-542223,Maria Soto,Retiro,5979.26,2026-07-20,22:02:17,Aprobada
TX-002020,008-945392,Luis Ramos,Deposito,10294.12,2026-02-09,09:09:50,Observada
TX-002021,001-268698,Pedro Castillo,Retiro,8624.49,2026-05-30,03:02:55,Observada
TX-002022,001-609754,Camila Ruiz,PagoServicio,6342.63,2026-01-22,04:04:55,Pendiente
TX-002023,007-371213,Fernando Diaz,Transferencia,9058.50,2026-11-08,15:04:53,Observada
TX-002024,009-490935,Rosa Herrera,PagoServicio,10683.23,2026-11-24,20:13:11,Anulada
TX-002025,006-217096,Rosa Herrera,Retiro,14711.21,2026-07-26,11:54:41,Observada
TX-002026,002-257692,Ana Torres,Deposito,14223.54,2026-10-02,18:58:52,Anulada
TX-002027,005-307212,Valeria Leon,PagoServicio,6528.97,2026-06-30,11:54:24,Pendiente
TX-002028,001-227455,Miguel Castro,PagoServicio,6909.16,2026-01-20,10:43:08,Anulada
TX-002029,006-364583,Sofia Rojas,Deposito,10128.19,2026-10-25,19:24:30,Aprobada
TX-002030,009-380216,Maria Soto,Deposito,5359.71,2026-01-07,19:17:19,Observada
TX-002031,006-412143,Camila Ruiz,Transferencia,8940.73,2026-05-19,17:45:35,Aprobada
TX-002032,009-874562,Sofia Rojas,Retiro,2636.75,2026-07-27,18:25:24,Aprobada
TX-002033,003-862091,Maria Soto,PagoServicio,6472.20,2026-04-17,16:21:16,Pendiente
TX-002034,008-822460,Diego Flores,Retiro,13782.44,2026-12-17,21:58:49,Anulada
TX-002035,008-142615,Luis Ramos,Deposito,5598.20,2026-02-26,23:48:47,Anulada
TX-002036,002-500464,Valeria Leon,Transferencia,5073.21,2026-09-05,06:51:24,Pendiente
TX-002037,007-520205,Ana Torres,Retiro,14255.88,2026-04-10,18:05:24,Aprobada
TX-002038,007-222080,Rosa Herrera,Retiro,8567.72,2026-04-28,18:02:31,Anulada
TX-002039,009-665347,Miguel Castro,Retiro,10416.91,2026-01-19,23:08:23,Pendiente
TX-002040,008-325663,Rosa Herrera,PagoServicio,4129.05,2026-09-25,12:40:16,Rechazada
TX-002041,005-625927,Camila Ruiz,Transferencia,9073.29,2026-12-20,07:27:04,Rechazada
TX-002042,005-385925,Ana Torres,PagoServicio,3114.97,2026-10-31,17:14:22,Observada
TX-002043,003-388115,Lucia Vega,PagoServicio,8990.20,2026-09-04,13:17:34,Pendiente
TX-002044,002-332074,Carlos Perez,Transferencia,10638.04,2026-03-27,20:24:26,Aprobada
TX-002045,005-863535,Fernando Diaz,PagoServicio,8822.83,2026-09-04,12:30:36,Anulada
TX-002046,006-667759,Sofia Rojas,PagoServicio,13948.79,2026-01-05,21:08:06,Pendiente
TX-002047,006-435169,Pedro Castillo,PagoServicio,2285.16,2026-11-28,19:10:29,Observada
TX-002048,004-658094,Fernando Diaz,Retiro,10098.06,2026-04-10,07:13:39,Observada
TX-002049,001-792792,Miguel Castro,Transferencia,9474.45,2026-08-06,23:56:06,Pendiente
TX-002050,002-317633,Fernando Diaz,Deposito,4567.45,2026-10-19,14:29:57,Pendiente
TX-002051,008-807265,Jorge Medina,Transferencia,2346.95,2026-08-16,04:00:25,Rechazada
TX-002052,006-692332,Sofia Rojas,PagoServicio,14937.43,2026-01-10,02:10:53,Pendiente
TX-002053,009-880195,Jorge Medina,Retiro,5635.51,2026-07-28,18:43:38,Rechazada
TX-002054,007-736613,Miguel Castro,Transferencia,1463.73,2026-03-26,18:45:13,Rechazada
TX-002055,002-698469,Lucia Vega,Retiro,12974.75,2026-10-25,19:47:22,Observada
TX-002056,009-528360,Pedro Castillo,Retiro,6278.52,2026-08-21,17:24:04,Pendiente
TX-002057,006-907927,Pedro Castillo,Transferencia,9966.88,2026-09-24,17:50:56,Pendiente
TX-002058,009-661645,Valeria Leon,PagoServicio,3384.24,2026-06-06,21:14:08,Observada
TX-002059,008-400189,Miguel Castro,PagoServicio,2362.95,2026-12-06,04:08:11,Rechazada
TX-002060,007-402417,Ana Torres,Deposito,11446.39,2026-09-12,20:08:23,Rechazada
TX-002061,002-501975,Diego Flores,PagoServicio,14613.97,2026-06-09,08:12:55,Rechazada
TX-002062,001-748938,Carlos Perez,Retiro,9149.49,2026-07-15,11:40:00,Aprobada
TX-002063,007-123942,Pedro Castillo,Retiro,2505.22,2026-08-31,22:02:13,Observada
TX-002064,002-488283,Ana Torres,PagoServicio,8285.34,2026-12-02,07:49:40,Rechazada
TX-002065,003-580005,Pedro Castillo,Retiro,2636.41,2026-12-30,22:47:10,Rechazada
TX-002066,006-239093,Lucia Vega,Transferencia,13417.74,2026-03-22,09:26:51,Anulada
TX-002067,008-581498,Carlos Perez,PagoServicio,14845.80,2026-11-06,10:16:53,Rechazada
TX-002068,008-624513,Camila Ruiz,Transferencia,12057.27,2026-11-22,09:33:54,Pendiente
TX-002069,003-356757,Jorge Medina,Transferencia,113.18,2026-01-13,13:16:05,Observada
TX-002070,009-593050,Miguel Castro,PagoServicio,1064.78,2026-06-11,23:33:24,Pendiente
TX-002071,009-226858,Fernando Diaz,Transferencia,6583.43,2026-11-18,11:13:29,Aprobada
TX-002072,005-951089,Sofia Rojas,Transferencia,5456.97,2026-10-06,07:25:32,Anulada
TX-002073,008-549407,Rosa Herrera,Transferencia,1563.31,2026-11-25,23:16:05,Pendiente
TX-002074,002-857065,Maria Soto,Deposito,6199.27,2026-05-12,23:29:17,Rechazada
TX-002075,004-934197,Jorge Medina,Retiro,3974.97,2026-05-09,04:03:44,Aprobada
TX-002076,008-843527,Jorge Medina,Retiro,11357.14,2026-05-13,23:47:57,Pendiente
TX-002077,008-446723,Rosa Herrera,PagoServicio,10496.43,2026-08-09,16:17:54,Pendiente
TX-002078,001-898304,Maria Soto,Retiro,7831.47,2026-01-11,01:46:58,Rechazada
TX-002079,006-690913,Pedro Castillo,Deposito,4606.87,2026-10-06,00:04:53,Rechazada
TX-002080,005-598372,Fernando Diaz,PagoServicio,10102.45,2026-03-01,23:29:49,Rechazada
TX-002081,003-736956,Lucia Vega,PagoServicio,3867.01,2026-03-30,12:21:00,Aprobada
TX-002082,004-711561,Lucia Vega,Retiro,8767.68,2026-04-11,17:58:50,Pendiente
TX-002083,009-881668,Miguel Castro,PagoServicio,7159.85,2026-12-16,12:38:43,Rechazada
TX-002084,006-775127,Maria Soto,Deposito,7854.83,2026-05-27,19:01:01,Observada
TX-002085,003-650750,Jorge Medina,Retiro,7265.14,2026-05-28,12:40:01,Aprobada
TX-002086,002-458997,Carlos Perez,Deposito,3104.37,2026-02-28,06:55:35,Pendiente
TX-002087,002-781570,Carlos Perez,Deposito,7486.87,2026-08-10,03:16:01,Aprobada
TX-002088,009-339464,Fernando Diaz,Retiro,5459.77,2026-01-13,18:05:45,Observada
TX-002089,002-445521,Valeria Leon,Transferencia,4079.39,2026-07-27,16:16:02,Anulada
TX-002090,002-936677,Ana Torres,PagoServicio,8504.87,2026-04-07,07:15:57,Rechazada
TX-002091,005-935998,Fernando Diaz,Retiro,10348.59,2026-09-10,17:57:46,Rechazada
TX-002092,004-823137,Fernando Diaz,PagoServicio,2669.69,2026-08-25,13:34:29,Pendiente
TX-002093,009-390955,Luis Ramos,Retiro,11002.73,2026-12-23,07:24:38,Aprobada
TX-002094,003-647941,Lucia Vega,Transferencia,3123.90,2026-04-05,17:41:28,Anulada
TX-002095,008-586823,Luis Ramos,Transferencia,4789.69,2026-09-04,04:25:45,Aprobada
TX-002096,004-601532,Luis Ramos,PagoServicio,1259.96,2026-03-18,15:51:58,Aprobada
TX-002097,009-718005,Carlos Perez,PagoServicio,4506.41,2026-01-04,17:30:05,Anulada
TX-002098,007-216941,Fernando Diaz,PagoServicio,11663.16,2026-03-17,15:39:21,Anulada
TX-002099,008-100519,Lucia Vega,PagoServicio,9024.30,2026-07-11,07:24:45,Rechazada
TX-002100,006-631935,Jorge Medina,Deposito,14272.02,2026-04-27,08:49:18,Pendiente
TX-002101,009-361118,Pedro Castillo,Deposito,10170.86,2026-07-15,08:52:49,Pendiente
TX-002102,008-216884,Rosa Herrera,Retiro,7318.83,2026-05-04,23:13:47,Anulada
TX-002103,008-619871,Maria Soto,Retiro,992.74,2026-06-17,18:40:15,Pendiente
TX-002104,002-564727,Pedro Castillo,Retiro,2912.00,2026-02-12,05:15:59,Rechazada
TX-002105,004-422122,Valeria Leon,Deposito,4807.04,2026-07-25,23:40:54,Observada
TX-002106,002-818008,Lucia Vega,Retiro,8569.42,2026-03-02,00:57:16,Pendiente
TX-002107,003-301225,Rosa Herrera,PagoServicio,11789.31,2026-11-28,00:32:44,Rechazada
TX-002108,003-441501,Valeria Leon,PagoServicio,9805.82,2026-11-03,07:40:12,Observada
TX-002109,005-339834,Elena Vargas,Deposito,7085.01,2026-11-29,12:42:44,Pendiente
TX-002110,006-252029,Lucia Vega,Deposito,10903.38,2026-11-19,00:59:44,Pendiente
TX-002111,008-422979,Sofia Rojas,PagoServicio,11442.80,2026-01-03,04:52:18,Observada
TX-002112,001-528645,Pedro Castillo,Retiro,14625.04,2026-10-25,21:24:40,Pendiente
TX-002113,001-958294,Fernando Diaz,Retiro,3137.05,2026-10-06,07:52:25,Pendiente
TX-002114,005-972993,Pedro Castillo,Transferencia,4834.47,2026-11-04,03:54:30,Observada
TX-002115,006-685176,Valeria Leon,Retiro,11964.14,2026-08-28,20:02:15,Anulada
TX-002116,008-998004,Lucia Vega,Transferencia,1125.66,2026-03-04,07:12:13,Pendiente
TX-002117,008-856300,Diego Flores,PagoServicio,14281.16,2026-01-18,20:45:02,Observada
TX-002118,008-361982,Lucia Vega,PagoServicio,899.16,2026-01-22,19:01:32,Pendiente
TX-002119,005-664024,Pedro Castillo,PagoServicio,13854.86,2026-02-13,02:52:55,Observada
TX-002120,003-886249,Luis Ramos,Deposito,14657.91,2026-10-12,10:55:10,Observada
TX-002121,003-257726,Diego Flores,Deposito,8615.58,2026-08-07,04:41:40,Aprobada
TX-002122,008-357138,Pedro Castillo,Deposito,8354.55,2026-11-14,09:52:52,Pendiente
TX-002123,001-247290,Rosa Herrera,Transferencia,13062.17,2026-09-29,13:29:40,Pendiente
TX-002124,006-910237,Jorge Medina,Retiro,2770.26,2026-07-01,21:07:06,Rechazada
TX-002125,008-479798,Pedro Castillo,Retiro,10168.26,2026-10-01,10:19:03,Pendiente
TX-002126,005-732938,Fernando Diaz,Transferencia,2112.65,2026-09-07,10:06:46,Observada
TX-002127,007-515559,Rosa Herrera,PagoServicio,11973.47,2026-11-19,23:46:03,Anulada
TX-002128,001-637145,Pedro Castillo,Transferencia,8490.06,2026-01-13,11:02:40,Anulada
TX-002129,006-928519,Valeria Leon,PagoServicio,4246.87,2026-05-10,14:47:57,Aprobada
TX-002130,002-692767,Luis Ramos,Transferencia,7981.12,2026-11-07,03:24:26,Anulada
TX-002131,002-701804,Elena Vargas,PagoServicio,9154.37,2026-03-16,03:12:00,Aprobada
TX-002132,007-957479,Lucia Vega,PagoServicio,6774.82,2026-12-08,23:13:59,Rechazada
TX-002133,006-176573,Maria Soto,Deposito,6816.17,2026-10-31,08:30:00,Observada
TX-002134,001-520967,Diego Flores,Deposito,105.25,2026-11-18,15:35:40,Observada
TX-002135,001-108952,Carlos Perez,Deposito,6412.97,2026-04-11,12:41:03,Rechazada
TX-002136,006-658224,Jorge Medina,Retiro,11551.22,2026-08-12,02:09:14,Pendiente
TX-002137,003-298020,Rosa Herrera,Retiro,3100.10,2026-03-12,12:30:39,Aprobada
TX-002138,001-659333,Diego Flores,Transferencia,11694.15,2026-07-29,17:52:31,Pendiente
TX-002139,002-443367,Miguel Castro,Deposito,13927.70,2026-09-13,14:33:41,Rechazada
